community,species,metabolites,fluxes,smetana
coop_0,Staphylococcus_saprophyticus_772_SSAP,ura,-1,-1
coop_0,Corynebacterium_simulans_PES1,nh4,1,0.08333333333333333
coop_0,Staphylococcus_saprophyticus_772_SSAP,nh4,-1,-0.08333333333333333
coop_0,Massilia_yuzhufengensis_CGMCC_1_12041,nh4,1,0.08333333333333333
coop_0,Staphylococcus_saprophyticus_772_SSAP,nh4,-1,-0.08333333333333333
coop_0,Moraxella_osloensis_CCUG_350,nh4,1,0.08333333333333333
coop_0,Staphylococcus_saprophyticus_772_SSAP,nh4,-1,-0.08333333333333333
coop_0,Neisseria_mucosa_C102,gly,1,0.5
coop_0,Staphylococcus_saprophyticus_772_SSAP,gly,-1,-0.5
coop_0,Neisseria_mucosa_C102,nh4,1,0.5
coop_0,Staphylococcus_saprophyticus_772_SSAP,nh4,-1,-0.5
coop_0,Exiguobacterium_sibiricum_255_15,gly,1,0.05555555555555555
coop_0,Megasphaera_cerevisiae_DSM_20462,gly,-1,-0.05555555555555555
coop_0,Exiguobacterium_sibiricum_255_15,nh4,1,0.1111111111111111
coop_0,Megasphaera_cerevisiae_DSM_20462,nh4,-1,-0.1111111111111111
coop_0,Exiguobacterium_sibiricum_255_15,val__L,1,0.16666666666666666
coop_0,Megasphaera_cerevisiae_DSM_20462,val__L,-1,-0.16666666666666666
coop_0,Rothia_nasimurium_PT_32,gly,1,0.05555555555555555
coop_0,Megasphaera_cerevisiae_DSM_20462,gly,-1,-0.05555555555555555
coop_0,Rothia_nasimurium_PT_32,glyald,1,0.05555555555555555
coop_0,Megasphaera_cerevisiae_DSM_20462,glyald,-1,-0.05555555555555555
coop_0,Rothia_nasimurium_PT_32,nh4,1,0.1111111111111111
coop_0,Megasphaera_cerevisiae_DSM_20462,nh4,-1,-0.1111111111111111
coop_0,Rothia_nasimurium_PT_32,val__L,1,0.16666666666666666
coop_0,Megasphaera_cerevisiae_DSM_20462,val__L,-1,-0.16666666666666666
coop_0,Prevotella_scopos_JCM_17725_W2052,gly,1,0.3333333333333333
coop_0,Megasphaera_cerevisiae_DSM_20462,gly,-1,-0.3333333333333333
coop_0,Prevotella_scopos_JCM_17725_W2052,nh4,1,0.6666666666666666
coop_0,Megasphaera_cerevisiae_DSM_20462,nh4,-1,-0.6666666666666666
coop_0,Prevotella_scopos_JCM_17725_W2052,ura,1,1
coop_0,Megasphaera_cerevisiae_DSM_20462,ura,-1,-1
coop_0,Prevotella_scopos_JCM_17725_W2052,val__L,1,1
coop_0,Megasphaera_cerevisiae_DSM_20462,val__L,-1,-1
coop_0,Corynebacterium_simulans_PES1,nh4,1,0.1111111111111111
coop_0,Megasphaera_cerevisiae_DSM_20462,nh4,-1,-0.1111111111111111
coop_0,Corynebacterium_simulans_PES1,val__L,1,0.16666666666666666
coop_0,Megasphaera_cerevisiae_DSM_20462,val__L,-1,-0.16666666666666666
coop_0,Massilia_yuzhufengensis_CGMCC_1_12041,nh4,1,0.1111111111111111
coop_0,Megasphaera_cerevisiae_DSM_20462,nh4,-1,-0.1111111111111111
coop_0,Moraxella_osloensis_CCUG_350,nh4,1,0.1111111111111111
coop_0,Megasphaera_cerevisiae_DSM_20462,nh4,-1,-0.1111111111111111
coop_0,Neisseria_mucosa_C102,gly,1,0.3333333333333333
coop_0,Megasphaera_cerevisiae_DSM_20462,gly,-1,-0.3333333333333333
coop_0,Neisseria_mucosa_C102,nh4,1,0.6666666666666666
coop_0,Megasphaera_cerevisiae_DSM_20462,nh4,-1,-0.6666666666666666
coop_0,Neisseria_mucosa_C102,val__L,1,1
coop_0,Megasphaera_cerevisiae_DSM_20462,val__L,-1,-1
coop_1,Rodentibacter_heylii_1998236014,5dglcn,1,0.02
coop_1,Corynebacterium_simulans_PES1,5dglcn,-1,-0.02
coop_1,Rodentibacter_heylii_1998236014,ade,1,0.02
coop_1,Corynebacterium_simulans_PES1,ade,-1,-0.02
coop_1,Rodentibacter_heylii_1998236014,ala__D,1,0.04
coop_1,Corynebacterium_simulans_PES1,ala__D,-1,-0.04
coop_1,Rodentibacter_heylii_1998236014,ala__L,1,0.47
coop_1,Corynebacterium_simulans_PES1,ala__L,-1,-0.47
coop_1,Rodentibacter_heylii_1998236014,cytd,1,0.01
coop_1,Corynebacterium_simulans_PES1,cytd,-1,-0.01
coop_1,Rodentibacter_heylii_1998236014,fum,1,0.02
coop_1,Corynebacterium_simulans_PES1,fum,-1,-0.02
coop_1,Rodentibacter_heylii_1998236014,glu__L,1,0.01
coop_1,Corynebacterium_simulans_PES1,glu__L,-1,-0.01
coop_1,Rodentibacter_heylii_1998236014,glyc,1,0.09
coop_1,Corynebacterium_simulans_PES1,glyc,-1,-0.09
coop_1,Rodentibacter_heylii_1998236014,h2s,1,0.04
coop_1,Corynebacterium_simulans_PES1,h2s,-1,-0.04
coop_1,Rodentibacter_heylii_1998236014,ile__L,1,0.02
coop_1,Corynebacterium_simulans_PES1,ile__L,-1,-0.02
coop_1,Rodentibacter_heylii_1998236014,leu__L,1,0.22
coop_1,Corynebacterium_simulans_PES1,leu__L,-1,-0.22
coop_1,Rodentibacter_heylii_1998236014,nh4,1,0.03
coop_1,Corynebacterium_simulans_PES1,nh4,-1,-0.03
coop_1,Rodentibacter_heylii_1998236014,ser__L,1,0.04
coop_1,Corynebacterium_simulans_PES1,ser__L,-1,-0.04
coop_1,Rodentibacter_heylii_1998236014,succ,1,0.01
coop_1,Corynebacterium_simulans_PES1,succ,-1,-0.01
coop_1,Rodentibacter_heylii_1998236014,thr__L,1,0.02
coop_1,Corynebacterium_simulans_PES1,thr__L,-1,-0.02
coop_1,Rodentibacter_heylii_1998236014,ura,1,0.99
coop_1,Corynebacterium_simulans_PES1,ura,-1,-0.99
coop_1,Rodentibacter_heylii_1998236014,xtsn,1,1
coop_1,Corynebacterium_simulans_PES1,xtsn,-1,-1
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,ala__D,1,0.04
coop_1,Corynebacterium_simulans_PES1,ala__D,-1,-0.04
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,ala__L,1,0.47
coop_1,Corynebacterium_simulans_PES1,ala__L,-1,-0.47
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,glu__L,1,0.01
coop_1,Corynebacterium_simulans_PES1,glu__L,-1,-0.01
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,glyald,1,0.03
coop_1,Corynebacterium_simulans_PES1,glyald,-1,-0.03
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,glyc,1,0.09
coop_1,Corynebacterium_simulans_PES1,glyc,-1,-0.09
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,h2s,1,0.04
coop_1,Corynebacterium_simulans_PES1,h2s,-1,-0.04
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,id3acald,1,0.01
coop_1,Corynebacterium_simulans_PES1,id3acald,-1,-0.01
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,ile__L,1,0.02
coop_1,Corynebacterium_simulans_PES1,ile__L,-1,-0.02
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,lac__L,1,0.34
coop_1,Corynebacterium_simulans_PES1,lac__L,-1,-0.34
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,leu__L,1,0.22
coop_1,Corynebacterium_simulans_PES1,leu__L,-1,-0.22
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,lys__L,1,0.02
coop_1,Corynebacterium_simulans_PES1,lys__L,-1,-0.02
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,mal__L,1,0.02
coop_1,Corynebacterium_simulans_PES1,mal__L,-1,-0.02
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,nh4,1,0.03
coop_1,Corynebacterium_simulans_PES1,nh4,-1,-0.03
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,pro__L,1,0.01
coop_1,Corynebacterium_simulans_PES1,pro__L,-1,-0.01
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,ser__L,1,0.04
coop_1,Corynebacterium_simulans_PES1,ser__L,-1,-0.04
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,succ,1,0.01
coop_1,Corynebacterium_simulans_PES1,succ,-1,-0.01
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,thr__L,1,0.02
coop_1,Corynebacterium_simulans_PES1,thr__L,-1,-0.02
coop_1,Rodentibacter_heylii_1998236014,ala__D,1,0.13793103448275862
coop_1,Exiguobacterium_sibiricum_255_15,ala__D,-1,-0.13793103448275862
coop_1,Rodentibacter_heylii_1998236014,ala__L,1,0.1896551724137931
coop_1,Exiguobacterium_sibiricum_255_15,ala__L,-1,-0.1896551724137931
coop_1,Rodentibacter_heylii_1998236014,cytd,1,0.01724137931034482
coop_1,Exiguobacterium_sibiricum_255_15,cytd,-1,-0.01724137931034482
coop_1,Rodentibacter_heylii_1998236014,glyc,1,1
coop_1,Exiguobacterium_sibiricum_255_15,glyc,-1,-1
coop_1,Rodentibacter_heylii_1998236014,leu__L,1,1
coop_1,Exiguobacterium_sibiricum_255_15,leu__L,-1,-1
coop_1,Rodentibacter_heylii_1998236014,nh4,1,0.46551724137931033
coop_1,Exiguobacterium_sibiricum_255_15,nh4,-1,-0.46551724137931033
coop_1,Rodentibacter_heylii_1998236014,thr__L,1,1
coop_1,Exiguobacterium_sibiricum_255_15,thr__L,-1,-1
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,arg__L,1,1
coop_1,Rodentibacter_heylii_1998236014,arg__L,-1,-1
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,pro__L,1,1
coop_1,Rodentibacter_heylii_1998236014,pro__L,-1,-1
coop_1,Rodentibacter_heylii_1998236014,ura,1,1
coop_1,Corynebacterium_phoceense_MC1,ura,-1,-1
coop_1,Rodentibacter_heylii_1998236014,xan,1,1
coop_1,Corynebacterium_phoceense_MC1,xan,-1,-1
coop_1,Ralstonia_mannitolilytica_SN82F48,glyald,1,1
coop_1,Corynebacterium_phoceense_MC1,glyald,-1,-1
coop_1,Ralstonia_mannitolilytica_SN82F48,pnto__R,1,1
coop_1,Corynebacterium_phoceense_MC1,pnto__R,-1,-1
coop_1,Rodentibacter_heylii_1998236014,glyc,1,0.5
coop_1,Marivita_cryptomonadis_CL_SK44,glyc,-1,-0.5
coop_1,Rodentibacter_heylii_1998236014,nh4,1,0.5
coop_1,Marivita_cryptomonadis_CL_SK44,nh4,-1,-0.5
coop_1,Neisseria_mucosa_C102,glyc,1,0.5
coop_1,Marivita_cryptomonadis_CL_SK44,glyc,-1,-0.5
coop_1,Neisseria_mucosa_C102,nh4,1,0.5
coop_1,Marivita_cryptomonadis_CL_SK44,nh4,-1,-0.5
coop_1,Ralstonia_mannitolilytica_SN82F48,glyc,1,0.5
coop_1,Marivita_cryptomonadis_CL_SK44,glyc,-1,-0.5
coop_1,Ralstonia_mannitolilytica_SN82F48,nh4,1,0.5
coop_1,Marivita_cryptomonadis_CL_SK44,nh4,-1,-0.5
coop_1,Corynebacterium_phoceense_MC1,akg,1,1
coop_1,Neisseria_mucosa_C102,akg,-1,-1
coop_1,Corynebacterium_phoceense_MC1,asn__L,1,1
coop_1,Neisseria_mucosa_C102,asn__L,-1,-1
coop_1,Exiguobacterium_sibiricum_255_15,pnto__R,1,1
coop_1,Corynebacterium_durum_F0235,pnto__R,-1,-1
coop_1,Rodentibacter_heylii_1998236014,ura,1,1
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,ura,-1,-1
coop_1,Corynebacterium_simulans_PES1,bz,1,0.4
coop_1,Ralstonia_mannitolilytica_SN82F48,bz,-1,-0.4
coop_1,Corynebacterium_phoceense_MC1,asn__L,1,1
coop_1,Ralstonia_mannitolilytica_SN82F48,asn__L,-1,-1
coop_1,Corynebacterium_durum_F0235,bz,1,0.4
coop_1,Ralstonia_mannitolilytica_SN82F48,bz,-1,-0.4
coop_1,Corynebacterium_simulans_PES1,nh4,1,0.08333333333333333
coop_1,Kocuria_salsicia_G1,nh4,-1,-0.08333333333333333
coop_1,Exiguobacterium_sibiricum_255_15,nh4,1,0.16666666666666666
coop_1,Kocuria_salsicia_G1,nh4,-1,-0.16666666666666666
coop_1,Rodentibacter_heylii_1998236014,nh4,1,0.4166666666666667
coop_1,Kocuria_salsicia_G1,nh4,-1,-0.4166666666666667
coop_1,Corynebacterium_phoceense_MC1,asn__L,1,1
coop_1,Kocuria_salsicia_G1,asn__L,-1,-1
coop_1,Corynebacterium_phoceense_MC1,nh4,1,1
coop_1,Kocuria_salsicia_G1,nh4,-1,-1
coop_1,Marivita_cryptomonadis_CL_SK44,nh4,1,0.08333333333333333
coop_1,Kocuria_salsicia_G1,nh4,-1,-0.08333333333333333
coop_1,Neisseria_mucosa_C102,nh4,1,0.6666666666666666
coop_1,Kocuria_salsicia_G1,nh4,-1,-0.6666666666666666
coop_1,Corynebacterium_durum_F0235,nh4,1,0.08333333333333333
coop_1,Kocuria_salsicia_G1,nh4,-1,-0.08333333333333333
coop_1,Staphylococcus_cohnii_subsp_cohnii_532,nh4,1,0.25
coop_1,Kocuria_salsicia_G1,nh4,-1,-0.25
coop_1,Ralstonia_mannitolilytica_SN82F48,nh4,1,0.16666666666666666
coop_1,Kocuria_salsicia_G1,nh4,-1,-0.16666666666666666
coop_10,Corynebacterium_simulans_PES1,5dglcn,1,0.042
coop_10,Streptococcus_cristatus_AS_1_3089,5dglcn,-1,-0.042
coop_10,Corynebacterium_simulans_PES1,ade,1,0.004
coop_10,Streptococcus_cristatus_AS_1_3089,ade,-1,-0.004
coop_10,Corynebacterium_simulans_PES1,ala__D,1,0.008
coop_10,Streptococcus_cristatus_AS_1_3089,ala__D,-1,-0.008
coop_10,Corynebacterium_simulans_PES1,ala__L,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,ala__L,-1,-0.006
coop_10,Corynebacterium_simulans_PES1,arg__L,1,0.2
coop_10,Streptococcus_cristatus_AS_1_3089,arg__L,-1,-0.2
coop_10,Corynebacterium_simulans_PES1,bz,1,0.2
coop_10,Streptococcus_cristatus_AS_1_3089,bz,-1,-0.2
coop_10,Corynebacterium_simulans_PES1,h2s,1,0.192
coop_10,Streptococcus_cristatus_AS_1_3089,h2s,-1,-0.192
coop_10,Corynebacterium_simulans_PES1,leu__L,1,0.01
coop_10,Streptococcus_cristatus_AS_1_3089,leu__L,-1,-0.01
coop_10,Corynebacterium_simulans_PES1,mal__L,1,0.004
coop_10,Streptococcus_cristatus_AS_1_3089,mal__L,-1,-0.004
coop_10,Corynebacterium_simulans_PES1,nh4,1,0.008
coop_10,Streptococcus_cristatus_AS_1_3089,nh4,-1,-0.008
coop_10,Corynebacterium_simulans_PES1,thr__L,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,thr__L,-1,-0.006
coop_10,Corynebacterium_aurimucosum_1237_CAUR,ala__D,1,0.008
coop_10,Streptococcus_cristatus_AS_1_3089,ala__D,-1,-0.008
coop_10,Corynebacterium_aurimucosum_1237_CAUR,ala__L,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,ala__L,-1,-0.006
coop_10,Corynebacterium_aurimucosum_1237_CAUR,bz,1,0.2
coop_10,Streptococcus_cristatus_AS_1_3089,bz,-1,-0.2
coop_10,Corynebacterium_aurimucosum_1237_CAUR,gly,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,gly,-1,-0.006
coop_10,Corynebacterium_aurimucosum_1237_CAUR,h2s,1,0.192
coop_10,Streptococcus_cristatus_AS_1_3089,h2s,-1,-0.192
coop_10,Corynebacterium_aurimucosum_1237_CAUR,leu__L,1,0.01
coop_10,Streptococcus_cristatus_AS_1_3089,leu__L,-1,-0.01
coop_10,Corynebacterium_aurimucosum_1237_CAUR,mal__L,1,0.004
coop_10,Streptococcus_cristatus_AS_1_3089,mal__L,-1,-0.004
coop_10,Corynebacterium_aurimucosum_1237_CAUR,nh4,1,0.008
coop_10,Streptococcus_cristatus_AS_1_3089,nh4,-1,-0.008
coop_10,Corynebacterium_aurimucosum_1237_CAUR,ser__D,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,ser__D,-1,-0.006
coop_10,Corynebacterium_aurimucosum_1237_CAUR,thr__L,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,thr__L,-1,-0.006
coop_10,Marivita_cryptomonadis_CL_SK44,ala__D,1,0.008
coop_10,Streptococcus_cristatus_AS_1_3089,ala__D,-1,-0.008
coop_10,Marivita_cryptomonadis_CL_SK44,ala__L,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,ala__L,-1,-0.006
coop_10,Marivita_cryptomonadis_CL_SK44,arg__L,1,0.2
coop_10,Streptococcus_cristatus_AS_1_3089,arg__L,-1,-0.2
coop_10,Marivita_cryptomonadis_CL_SK44,gly,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,gly,-1,-0.006
coop_10,Marivita_cryptomonadis_CL_SK44,h2s,1,0.192
coop_10,Streptococcus_cristatus_AS_1_3089,h2s,-1,-0.192
coop_10,Marivita_cryptomonadis_CL_SK44,nh4,1,0.008
coop_10,Streptococcus_cristatus_AS_1_3089,nh4,-1,-0.008
coop_10,Marivita_cryptomonadis_CL_SK44,ser__D,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,ser__D,-1,-0.006
coop_10,Neisseria_mucosa_C102,ade,1,0.02
coop_10,Streptococcus_cristatus_AS_1_3089,ade,-1,-0.02
coop_10,Neisseria_mucosa_C102,ala__D,1,0.04
coop_10,Streptococcus_cristatus_AS_1_3089,ala__D,-1,-0.04
coop_10,Neisseria_mucosa_C102,ala__L,1,0.03
coop_10,Streptococcus_cristatus_AS_1_3089,ala__L,-1,-0.03
coop_10,Neisseria_mucosa_C102,cys__L,1,0.04
coop_10,Streptococcus_cristatus_AS_1_3089,cys__L,-1,-0.04
coop_10,Neisseria_mucosa_C102,gly,1,0.03
coop_10,Streptococcus_cristatus_AS_1_3089,gly,-1,-0.03
coop_10,Neisseria_mucosa_C102,h2s,1,0.96
coop_10,Streptococcus_cristatus_AS_1_3089,h2s,-1,-0.96
coop_10,Neisseria_mucosa_C102,leu__L,1,0.05
coop_10,Streptococcus_cristatus_AS_1_3089,leu__L,-1,-0.05
coop_10,Neisseria_mucosa_C102,mal__L,1,0.02
coop_10,Streptococcus_cristatus_AS_1_3089,mal__L,-1,-0.02
coop_10,Neisseria_mucosa_C102,nh4,1,0.04
coop_10,Streptococcus_cristatus_AS_1_3089,nh4,-1,-0.04
coop_10,Neisseria_mucosa_C102,ser__D,1,0.03
coop_10,Streptococcus_cristatus_AS_1_3089,ser__D,-1,-0.03
coop_10,Micrococcus_luteus_NCTC_2665,ala__D,1,0.032
coop_10,Streptococcus_cristatus_AS_1_3089,ala__D,-1,-0.032
coop_10,Micrococcus_luteus_NCTC_2665,ala__L,1,0.024
coop_10,Streptococcus_cristatus_AS_1_3089,ala__L,-1,-0.024
coop_10,Micrococcus_luteus_NCTC_2665,arg__L,1,0.8
coop_10,Streptococcus_cristatus_AS_1_3089,arg__L,-1,-0.8
coop_10,Micrococcus_luteus_NCTC_2665,h2s,1,0.768
coop_10,Streptococcus_cristatus_AS_1_3089,h2s,-1,-0.768
coop_10,Micrococcus_luteus_NCTC_2665,his__L,1,0.8
coop_10,Streptococcus_cristatus_AS_1_3089,his__L,-1,-0.8
coop_10,Micrococcus_luteus_NCTC_2665,leu__L,1,0.04000000000000001
coop_10,Streptococcus_cristatus_AS_1_3089,leu__L,-1,-0.04000000000000001
coop_10,Micrococcus_luteus_NCTC_2665,mal__L,1,0.016
coop_10,Streptococcus_cristatus_AS_1_3089,mal__L,-1,-0.016
coop_10,Micrococcus_luteus_NCTC_2665,nh4,1,0.032
coop_10,Streptococcus_cristatus_AS_1_3089,nh4,-1,-0.032
coop_10,Micrococcus_luteus_NCTC_2665,no3,1,0.008
coop_10,Streptococcus_cristatus_AS_1_3089,no3,-1,-0.008
coop_10,Micrococcus_luteus_NCTC_2665,pnto__R,1,0.8
coop_10,Streptococcus_cristatus_AS_1_3089,pnto__R,-1,-0.8
coop_10,Micrococcus_luteus_NCTC_2665,thr__L,1,0.024
coop_10,Streptococcus_cristatus_AS_1_3089,thr__L,-1,-0.024
coop_10,Acinetobacter_johnsonii_XBB1,5dglcn,1,0.042
coop_10,Streptococcus_cristatus_AS_1_3089,5dglcn,-1,-0.042
coop_10,Acinetobacter_johnsonii_XBB1,ade,1,0.004
coop_10,Streptococcus_cristatus_AS_1_3089,ade,-1,-0.004
coop_10,Acinetobacter_johnsonii_XBB1,ala__D,1,0.008
coop_10,Streptococcus_cristatus_AS_1_3089,ala__D,-1,-0.008
coop_10,Acinetobacter_johnsonii_XBB1,ala__L,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,ala__L,-1,-0.006
coop_10,Acinetobacter_johnsonii_XBB1,arg__L,1,0.2
coop_10,Streptococcus_cristatus_AS_1_3089,arg__L,-1,-0.2
coop_10,Acinetobacter_johnsonii_XBB1,cys__L,1,0.008
coop_10,Streptococcus_cristatus_AS_1_3089,cys__L,-1,-0.008
coop_10,Acinetobacter_johnsonii_XBB1,gly,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,gly,-1,-0.006
coop_10,Acinetobacter_johnsonii_XBB1,h2s,1,0.192
coop_10,Streptococcus_cristatus_AS_1_3089,h2s,-1,-0.192
coop_10,Acinetobacter_johnsonii_XBB1,his__L,1,0.2
coop_10,Streptococcus_cristatus_AS_1_3089,his__L,-1,-0.2
coop_10,Acinetobacter_johnsonii_XBB1,leu__L,1,0.01
coop_10,Streptococcus_cristatus_AS_1_3089,leu__L,-1,-0.01
coop_10,Acinetobacter_johnsonii_XBB1,nh4,1,0.008
coop_10,Streptococcus_cristatus_AS_1_3089,nh4,-1,-0.008
coop_10,Acinetobacter_johnsonii_XBB1,ser__D,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,ser__D,-1,-0.006
coop_10,Acinetobacter_johnsonii_XBB1,thr__L,1,0.006
coop_10,Streptococcus_cristatus_AS_1_3089,thr__L,-1,-0.006
coop_10,Neisseria_mucosa_C102,glyc,1,0.07692307692307693
coop_10,Corynebacterium_simulans_PES1,glyc,-1,-0.07692307692307693
coop_10,Neisseria_mucosa_C102,lac__L,1,0.2307692307692308
coop_10,Corynebacterium_simulans_PES1,lac__L,-1,-0.2307692307692308
coop_10,Neisseria_mucosa_C102,xtsn,1,1
coop_10,Corynebacterium_simulans_PES1,xtsn,-1,-1
coop_10,Streptococcus_cristatus_AS_1_3089,lac__L,1,0.08333333333333333
coop_10,Corynebacterium_aurimucosum_1237_CAUR,lac__L,-1,-0.08333333333333333
coop_10,Corynebacterium_simulans_PES1,lac__L,1,0.16666666666666666
coop_10,Corynebacterium_aurimucosum_1237_CAUR,lac__L,-1,-0.16666666666666666
coop_10,Corynebacterium_simulans_PES1,orn,1,0.3333333333333333
coop_10,Corynebacterium_aurimucosum_1237_CAUR,orn,-1,-0.3333333333333333
coop_10,Marivita_cryptomonadis_CL_SK44,orn,1,0.16666666666666666
coop_10,Corynebacterium_aurimucosum_1237_CAUR,orn,-1,-0.16666666666666666
coop_10,Neisseria_mucosa_C102,lac__L,1,0.5
coop_10,Corynebacterium_aurimucosum_1237_CAUR,lac__L,-1,-0.5
coop_10,Micrococcus_luteus_NCTC_2665,lac__L,1,0.3333333333333333
coop_10,Corynebacterium_aurimucosum_1237_CAUR,lac__L,-1,-0.3333333333333333
coop_10,Micrococcus_luteus_NCTC_2665,no3,1,0.3333333333333333
coop_10,Corynebacterium_aurimucosum_1237_CAUR,no3,-1,-0.3333333333333333
coop_10,Micrococcus_luteus_NCTC_2665,orn,1,0.6666666666666666
coop_10,Corynebacterium_aurimucosum_1237_CAUR,orn,-1,-0.6666666666666666
coop_10,Micrococcus_luteus_NCTC_2665,pnto__R,1,0.6666666666666666
coop_10,Corynebacterium_aurimucosum_1237_CAUR,pnto__R,-1,-0.6666666666666666
coop_10,Acinetobacter_johnsonii_XBB1,glyc3p,1,0.04166666666666666
coop_10,Corynebacterium_aurimucosum_1237_CAUR,glyc3p,-1,-0.04166666666666666
coop_10,Acinetobacter_johnsonii_XBB1,lac__L,1,0.04166666666666666
coop_10,Corynebacterium_aurimucosum_1237_CAUR,lac__L,-1,-0.04166666666666666
coop_10,Corynebacterium_fournierii_Marseille_P2948,lac__L,1,0.04166666666666666
coop_10,Corynebacterium_aurimucosum_1237_CAUR,lac__L,-1,-0.04166666666666666
coop_10,Streptococcus_himalayensis_HTS2,lac__L,1,0.08333333333333333
coop_10,Corynebacterium_aurimucosum_1237_CAUR,lac__L,-1,-0.08333333333333333
coop_10,Neisseria_mucosa_C102,acald,1,0.16666666666666666
coop_10,Marivita_cryptomonadis_CL_SK44,acald,-1,-0.16666666666666666
coop_10,Neisseria_mucosa_C102,ala__D,1,0.8333333333333334
coop_10,Marivita_cryptomonadis_CL_SK44,ala__D,-1,-0.8333333333333334
coop_10,Neisseria_mucosa_C102,etoh,1,0.16666666666666666
coop_10,Marivita_cryptomonadis_CL_SK44,etoh,-1,-0.16666666666666666
coop_10,Neisseria_mucosa_C102,glyc,1,0.16666666666666666
coop_10,Marivita_cryptomonadis_CL_SK44,glyc,-1,-0.16666666666666666
coop_10,Neisseria_mucosa_C102,nh4,1,0.16666666666666666
coop_10,Marivita_cryptomonadis_CL_SK44,nh4,-1,-0.16666666666666666
coop_10,Corynebacterium_aurimucosum_1237_CAUR,asn__L,1,1
coop_10,Neisseria_mucosa_C102,asn__L,-1,-1
coop_10,Corynebacterium_aurimucosum_1237_CAUR,bz,1,1
coop_10,Neisseria_mucosa_C102,bz,-1,-1
coop_10,Streptococcus_cristatus_AS_1_3089,glyald,1,0.125
coop_10,Micrococcus_luteus_NCTC_2665,glyald,-1,-0.125
coop_10,Corynebacterium_aurimucosum_1237_CAUR,asn__L,1,1
coop_10,Micrococcus_luteus_NCTC_2665,asn__L,-1,-1
coop_10,Corynebacterium_simulans_PES1,bz,1,0.125
coop_10,Acinetobacter_johnsonii_XBB1,bz,-1,-0.125
coop_10,Corynebacterium_aurimucosum_1237_CAUR,asn__L,1,1
coop_10,Acinetobacter_johnsonii_XBB1,asn__L,-1,-1
coop_10,Corynebacterium_aurimucosum_1237_CAUR,bz,1,1
coop_10,Acinetobacter_johnsonii_XBB1,bz,-1,-1
coop_10,Corynebacterium_fournierii_Marseille_P2948,bz,1,0.125
coop_10,Acinetobacter_johnsonii_XBB1,bz,-1,-0.125
coop_10,Micrococcus_luteus_NCTC_2665,his__L,1,0.8888888888888888
coop_10,Corynebacterium_fournierii_Marseille_P2948,his__L,-1,-0.8888888888888888
coop_10,Micrococcus_luteus_NCTC_2665,pnto__R,1,0.8888888888888888
coop_10,Corynebacterium_fournierii_Marseille_P2948,pnto__R,-1,-0.8888888888888888
coop_10,Acinetobacter_johnsonii_XBB1,glyc3p,1,0.2222222222222222
coop_10,Corynebacterium_fournierii_Marseille_P2948,glyc3p,-1,-0.2222222222222222
coop_10,Acinetobacter_johnsonii_XBB1,his__L,1,0.2222222222222222
coop_10,Corynebacterium_fournierii_Marseille_P2948,his__L,-1,-0.2222222222222222
coop_10,Streptococcus_cristatus_AS_1_3089,ade,1,0.125
coop_10,Streptococcus_himalayensis_HTS2,ade,-1,-0.125
coop_10,Streptococcus_cristatus_AS_1_3089,ile__L,1,0.0625
coop_10,Streptococcus_himalayensis_HTS2,ile__L,-1,-0.0625
coop_10,Streptococcus_cristatus_AS_1_3089,nh4,1,0.0625
coop_10,Streptococcus_himalayensis_HTS2,nh4,-1,-0.0625
coop_10,Streptococcus_cristatus_AS_1_3089,no2,1,0.125
coop_10,Streptococcus_himalayensis_HTS2,no2,-1,-0.125
coop_10,Corynebacterium_simulans_PES1,ade,1,0.125
